KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-05-31,22.132
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-01,22.252
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-02,22.4742
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-05,22.6964
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-06,22.9762
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-07,24.7925
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-08,25.0875
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-09,25.1244
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-12,25.3874
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-13,25.5471
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-14,25.4895
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-15,25.6112
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-16,25.9491
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-19,25.825
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-20,25.7687
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-21,25.7343
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-22,26.6249
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-23,27.4781
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-26,28.2813
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-27,28.5192
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-28,28.5166
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-29,28.4788
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-06-30,28.3193
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-03,28.4225
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-04,28.3858
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-05,28.3828
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-06,28.3543
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-07,28.383
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-10,28.59
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-11,28.6897
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-12,28.8159
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-13,29.2478
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-14,29.3872
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-17,29.5517
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-18,30.3528
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-19,30.2231
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-20,30.1351
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-21,29.962
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-24,29.9078
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-25,29.7848
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-26,29.802
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-27,29.9773
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-28,29.6771
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-07-31,29.7126
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-01,29.5808
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-02,29.6214
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-03,29.4774
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-04,29.5436
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-07,29.6575
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-08,29.5716
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-09,29.6458
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-10,29.7942
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-11,29.7632
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-14,29.5675
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-15,29.5648
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-16,29.5411
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-17,29.5376
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-18,29.4535
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-21,29.6305
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-22,29.6136
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-23,29.408
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-24,28.5509
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-25,28.6164
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-28,28.7045
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-29,28.7651
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-30,29.119
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-08-31,28.9848
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-01,28.9752
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-04,28.9242
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-05,28.7481
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-06,28.772
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-07,28.7347
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-08,28.739
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-11,28.8196
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-12,28.8155
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-13,28.916
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-14,28.9191
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-15,28.7513
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-18,28.8108
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-19,28.9603
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-20,28.9339
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-21,28.8448
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-22,28.9233
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-25,28.9312
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-26,28.919
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-27,28.7668
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-28,28.8951
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-09-29,29.0514
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-02,28.9172
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-03,28.7892
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-04,28.9397
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-05,29.0064
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-06,29.1721
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-09,29.173
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-10,29.3393
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-11,29.409
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-12,29.4656
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-13,29.2576
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-16,29.3809
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-17,29.5084
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-18,29.592
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-19,29.5605
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-20,29.6759
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-23,29.7246
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-24,29.8754
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-25,29.7334
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-26,29.6796
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-27,29.7198
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-30,29.948
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-10-31,30.0455
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-01,29.8523
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-02,30.2241
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-03,30.4016
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-06,30.5458
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-07,30.4546
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-08,30.4255
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-09,30.4699
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-10,30.5149
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-13,30.5041
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-14,30.7098
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-15,31.1558
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-16,31.1057
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-17,31.197
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-20,31.4332
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-21,31.5552
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-22,31.4546
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-23,31.3536
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-24,31.527
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-27,31.6571
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-28,31.6793
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-29,31.763
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-11-30,31.5441
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-01,31.4452
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-04,31.3983
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-05,31.2925
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-06,31.1921
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-07,31.1627
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-08,31.234
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-11,31.1872
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-12,31.3765
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-13,31.3399
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-14,31.6673
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-15,31.7965
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-18,31.7287
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-19,31.8927
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-20,31.883
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-21,32.0229
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-22,32.2044
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-27,32.5339
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-28,32.7501
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2023-12-29,32.6531
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-02,32.5684
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-03,32.5178
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-04,32.6087
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-05,32.5888
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-08,32.7216
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-09,32.7533
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-10,32.8087
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-11,32.9577
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-12,32.9305
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-15,32.9445
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-16,32.7624
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-17,32.7803
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-18,32.786
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-19,32.8706
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-22,32.9341
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-23,32.9205
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-24,32.897
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-25,32.9892
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-26,32.9445
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-29,32.8509
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-30,32.9283
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-01-31,32.8984
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-01,32.8383
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-02,33.1435
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-05,32.8313
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-06,32.8325
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-07,32.974
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-08,32.9243
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-09,33.0517
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-12,33.077
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-13,33.1604
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-14,32.9417
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-15,33.0247
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-16,33.1951
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-19,33.264
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-20,33.3825
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-21,33.5149
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-22,33.6091
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-23,33.6842
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-26,33.7742
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-27,33.8132
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-28,33.7087
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-02-29,33.8067
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-01,33.8944
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-04,34.1936
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-05,34.3474
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-06,34.5173
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-07,34.6929
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-08,34.9441
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-11,34.965
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-12,34.9898
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-13,35.1136
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-14,35.0946
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-15,35.0917
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-18,35.1825
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-19,35.1056
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-20,35.1241
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-21,34.9445
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-22,34.6209
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-25,34.8332
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-26,34.9542
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-27,34.9005
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-03-28,34.9487
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-02,34.6033
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-03,34.4418
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-04,34.6065
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-05,34.6312
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-08,34.8481
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-09,34.9828
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-10,35.0329
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-11,34.6336
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-12,34.4334
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-15,34.5291
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-16,34.572
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-17,34.6054
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-18,34.7035
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-19,34.7304
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-22,34.5943
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-23,34.7807
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-24,34.7497
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-25,34.8475
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-26,34.8036
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-29,34.7103
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-04-30,34.7045
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-02,34.6345
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-03,34.7482
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-06,34.7747
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-07,34.7408
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-08,34.6564
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-09,34.5811
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-10,34.7431
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-13,34.7702
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-14,34.8169
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-15,34.9765
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-16,34.9901
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-17,34.9852
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-20,34.9725
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-21,34.9752
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-22,34.8553
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-23,34.9722
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-24,34.9539
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-27,34.9
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-28,35.0223
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-29,34.9889
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-30,34.9038
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-05-31,34.9691
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-03,34.9104
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-04,35.2217
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-05,35.2316
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-06,35.0263
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-07,35.165
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-10,34.8697
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-11,34.74
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-12,34.8563
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-13,34.8311
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-14,34.8826
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-17,35.1953
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-18,34.9773
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-19,34.975
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-20,35.1725
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-21,35.1129
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-24,35.2953
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-25,35.316
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-26,35.1962
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-27,35.172
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-06-28,35.1868
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-01,35.1126
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-02,35.0707
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-03,35.0501
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-04,35.1736
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-05,35.4062
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-08,35.4635
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-09,35.5984
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-10,35.5705
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-11,35.6793
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-12,35.9657
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-15,36.0554
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-16,36.0785
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-17,36.1869
EXR.D.TRY.EUR.SP00.A,D,TRY,EUR,SP00,A,2024-07-18,36.1646
