DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2000-07,102.9707,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2000-08,102.9474,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2000-09,102.8976,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2000-10,102.813,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2000-11,102.6839,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2000-12,102.505,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2001-01,102.2769,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2001-02,101.9983,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2001-03,101.6736,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2001-04,101.3181,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2001-05,100.9318,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2001-06,100.5147,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2001-07,100.0814,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2001-08,99.67152,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2001-09,99.33253,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2001-10,99.11538,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2015-02,99.36742,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2015-03,99.52518,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2015-04,99.64232,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2015-05,99.72538,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2002-11,98.21625,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2018-10,99.60961,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2018-11,99.44125,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2018-12,99.36086,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2019-01,99.39016,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2019-02,99.4902,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2019-03,99.61613,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2019-04,99.73554,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2019-05,99.84389,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2019-06,99.93853,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2019-07,100.0264,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2019-08,100.0894,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2019-09,100.1058,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2019-10,100.0952,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2019-11,100.0702,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2019-12,100.0345,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2020-01,100.0104,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2020-02,100.0218,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2020-03,95.92756,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-01,99.27213,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-02,99.34921,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-03,99.38266,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-04,99.40414,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-05,99.43633,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-06,99.51579,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-07,99.65431,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-08,99.85194,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-09,100.0907,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-10,100.3316,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-11,100.5203,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2025-12,100.6462,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2026-01,100.7059,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2026-02,100.6994,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2026-03,100.6542,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2026-04,100.6049,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2026-05,100.5757,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2026-06,100.5601,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-12,102.157,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-01,101.8668,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-02,101.5439,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-03,101.1872,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-04,100.7877,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-05,100.3224,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-06,99.78635,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-07,99.18322,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-08,98.51816,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-09,97.7971,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-10,97.06046,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-11,96.39519,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2008-12,95.87339,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2009-01,95.55767,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2009-02,95.46638,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2009-03,95.60755,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2009-04,95.95194,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2009-05,96.42153,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2009-06,96.94592,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2009-07,97.50284,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2009-08,98.08112,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2009-09,98.65149,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2009-10,99.14745,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2009-11,99.51443,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2009-12,99.72308,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2010-01,99.80602,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2010-02,99.81201,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2010-03,99.79521,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2010-04,99.78711,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2010-05,99.82107,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2010-06,99.93456,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2010-07,100.1503,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2010-08,100.4538,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2010-09,100.814,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2010-10,101.1896,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2010-11,101.5411,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2010-12,101.8259,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2011-01,102.0237,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2011-02,102.1074,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2011-03,102.0819,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2011-04,101.9679,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2011-05,101.801,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2011-06,101.5887,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2011-07,101.3361,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2011-08,101.0449,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2011-09,100.7584,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2011-10,100.5064,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2011-11,100.2967,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2011-12,100.1438,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2009-10,99.2465,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2009-11,99.70235,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2006-01,101.0293,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2006-02,101.2347,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2006-03,101.3929,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2006-04,101.4978,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2006-05,101.5492,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2004-12,100.0379,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2005-01,99.91403,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2005-02,99.77876,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2005-03,99.65305,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2005-04,99.56805,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2005-05,99.54316,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2005-06,99.58884,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2005-07,99.70296,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2005-08,99.86587,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2005-09,100.0731,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2005-10,100.3057,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2005-11,100.5455,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2005-12,100.7921,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2002-08,99.04207,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2002-09,98.90012,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2002-10,98.75893,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-03,102.6456,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-04,102.7567,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-05,102.8507,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-06,102.9061,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-07,102.9044,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-08,102.8383,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2007-09,102.7256,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2012-04,100.0074,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2012-05,99.93456,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2012-06,99.80604,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),FRA,M,LI,IX,_Z,AA,IX,_Z,H,2012-07,99.63586,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2004-10,100.238,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2004-11,100.1438,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2006-11,101.7429,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2006-12,101.8368,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2007-01,101.9253,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2007-02,102.004,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2007-03,102.0726,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2022-07,99.82198,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2022-08,99.51839,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2022-09,99.29781,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2022-10,99.18734,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2022-11,99.19414,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2022-12,99.28721,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-01,99.39782,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-02,99.46687,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-03,99.45642,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-04,99.36012,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-05,99.18471,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-06,98.98631,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-07,98.81728,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-08,98.70699,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-09,98.66973,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-10,98.69206,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-11,98.75678,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2023-12,98.84869,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-01,98.96143,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-02,99.09673,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-03,99.24498,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-04,99.3833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-05,99.48351,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-06,99.52637,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-07,99.51838,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-08,99.47511,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-09,99.42634,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-10,99.38706,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-11,99.36681,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2024-12,99.39019,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2025-01,99.47384,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2025-02,99.61147,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2025-03,99.78411,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2000-11,101.8805,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2000-12,101.5066,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2001-01,101.0828,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2001-02,100.6373,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2001-03,100.1985,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2001-04,99.78038,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),DEU,M,LI,IX,_Z,AA,IX,_Z,H,2001-05,99.38655,A,0,2,
